,Guanajuato,Comunidad_0,Comunidad_1,Comunidad_2,Comunidad_3,Comunidad2_0,Comunidad2_1
50,349.2857142857143,207.57142857142858,69.57142857142857,14.428571428571429,57.714285714285715,207.57142857142858,141.71428571428572
51,381.57142857142856,214.42857142857142,82.14285714285714,16.285714285714285,68.71428571428571,214.42857142857142,167.14285714285714
52,436.0,246.42857142857142,86.28571428571429,20.428571428571427,82.85714285714286,246.42857142857142,189.57142857142858
53,503.14285714285717,284.7142857142857,94.14285714285714,25.142857142857142,99.14285714285714,284.7142857142857,218.42857142857142
54,589.4285714285714,342.42857142857144,104.14285714285714,26.571428571428573,116.28571428571429,342.42857142857144,247.0
55,667.2857142857143,385.2857142857143,114.85714285714286,30.714285714285715,136.42857142857142,385.2857142857143,282.0
56,693.7142857142857,400.2857142857143,119.42857142857143,31.571428571428573,142.42857142857142,400.2857142857143,293.42857142857144
57,728.0,420.7142857142857,124.85714285714286,32.42857142857143,150.0,420.7142857142857,307.2857142857143
58,840.8571428571429,496.57142857142856,134.42857142857142,36.714285714285715,173.14285714285714,496.57142857142856,344.2857142857143
59,949.4285714285714,557.7142857142857,150.57142857142858,40.0,201.14285714285714,557.7142857142857,391.7142857142857
60,1068.0,620.1428571428571,172.57142857142858,42.857142857142854,232.42857142857142,620.1428571428571,447.85714285714283
61,1174.5714285714287,674.4285714285714,191.14285714285714,50.714285714285715,258.2857142857143,674.4285714285714,500.14285714285717
62,1249.0,706.7142857142857,208.71428571428572,58.42857142857143,275.14285714285717,706.7142857142857,542.2857142857143
63,1265.5714285714287,704.2857142857143,217.85714285714286,59.42857142857143,284.0,704.2857142857143,561.2857142857143
64,1291.142857142857,708.0,225.42857142857142,60.57142857142857,297.14285714285717,708.0,583.1428571428571
65,1428.2857142857142,772.8571428571429,256.14285714285717,73.14285714285714,326.14285714285717,772.8571428571429,655.4285714285714
66,1570.857142857143,848.8571428571429,283.85714285714283,83.57142857142857,354.57142857142856,848.8571428571429,722.0
67,1667.857142857143,888.5714285714286,307.14285714285717,89.57142857142857,382.57142857142856,888.5714285714286,779.2857142857143
68,1747.4285714285713,933.5714285714286,321.2857142857143,90.57142857142857,402.0,933.5714285714286,813.8571428571429
69,1865.2857142857142,1006.8571428571429,336.7142857142857,90.42857142857143,431.2857142857143,1006.8571428571429,858.4285714285714
70,1937.0,1071.142857142857,336.14285714285717,91.85714285714286,437.85714285714283,1071.142857142857,865.8571428571429
71,1958.0,1086.4285714285713,336.42857142857144,93.85714285714286,441.2857142857143,1086.4285714285713,871.5714285714286
72,1930.4285714285713,1043.142857142857,329.0,93.42857142857143,464.85714285714283,1043.142857142857,887.2857142857143
73,1874.142857142857,975.8571428571429,325.42857142857144,94.0,478.85714285714283,975.8571428571429,898.2857142857143
74,1851.7142857142858,937.2857142857143,328.2857142857143,99.14285714285714,487.0,937.2857142857143,914.4285714285714
75,1846.5714285714287,911.0,325.42857142857144,103.71428571428571,506.42857142857144,911.0,935.5714285714286
76,1877.857142857143,932.2857142857143,327.14285714285717,103.28571428571429,515.1428571428571,932.2857142857143,945.5714285714286
77,1840.4285714285713,886.8571428571429,337.7142857142857,101.57142857142857,514.2857142857143,886.8571428571429,953.5714285714286
78,1812.142857142857,853.0,341.2857142857143,102.71428571428571,515.1428571428571,853.0,959.1428571428571
79,1799.7142857142858,826.1428571428571,361.42857142857144,103.0,509.14285714285717,826.1428571428571,973.5714285714286
80,1834.5714285714287,877.8571428571429,369.0,97.0,490.7142857142857,877.8571428571429,956.7142857142857
81,1821.857142857143,910.5714285714286,355.7142857142857,95.0,460.57142857142856,910.5714285714286,911.2857142857143
82,1750.2857142857142,893.4285714285714,339.57142857142856,88.85714285714286,428.42857142857144,893.4285714285714,856.8571428571429
83,1536.7142857142858,740.2857142857143,321.14285714285717,84.71428571428571,390.57142857142856,740.2857142857143,796.4285714285714
84,1468.857142857143,694.5714285714286,305.7142857142857,87.14285714285714,381.42857142857144,694.5714285714286,774.2857142857143
85,1438.4285714285713,683.0,296.14285714285717,85.71428571428571,373.57142857142856,683.0,755.4285714285714
86,1345.7142857142858,650.1428571428571,266.42857142857144,77.42857142857143,351.7142857142857,650.1428571428571,695.5714285714286
87,1155.5714285714287,514.0,241.28571428571428,72.85714285714286,327.42857142857144,514.0,641.5714285714286
88,1009.0,422.2857142857143,218.28571428571428,62.0,306.42857142857144,422.2857142857143,586.7142857142857
89,885.5714285714286,336.85714285714283,205.57142857142858,58.714285714285715,284.42857142857144,336.85714285714283,548.7142857142857
90,850.5714285714286,333.85714285714283,191.0,55.142857142857146,270.57142857142856,333.85714285714283,516.7142857142857
91,840.1428571428571,339.57142857142856,185.14285714285714,51.714285714285715,263.7142857142857,339.57142857142856,500.57142857142856
92,820.0,337.57142857142856,181.42857142857142,49.0,252.0,337.57142857142856,482.42857142857144
93,729.0,296.57142857142856,164.57142857142858,43.714285714285715,224.14285714285714,296.57142857142856,432.42857142857144
94,663.2857142857143,269.57142857142856,151.71428571428572,38.285714285714285,203.71428571428572,269.57142857142856,393.7142857142857
95,577.5714285714286,215.57142857142858,139.0,36.285714285714285,186.71428571428572,215.57142857142858,362.0
96,512.7142857142857,180.57142857142858,129.14285714285714,31.857142857142858,171.14285714285714,180.57142857142858,332.14285714285717
97,450.57142857142856,146.42857142857142,120.14285714285714,28.714285714285715,155.28571428571428,146.42857142857142,304.14285714285717
98,429.85714285714283,133.28571428571428,118.85714285714286,27.285714285714285,150.42857142857142,133.28571428571428,296.57142857142856
99,417.7142857142857,129.57142857142858,115.71428571428571,26.285714285714285,146.14285714285714,129.57142857142858,288.14285714285717
100,377.42857142857144,128.14285714285714,104.0,21.857142857142858,123.42857142857143,128.14285714285714,249.28571428571428
101,326.85714285714283,117.28571428571429,86.71428571428571,19.428571428571427,103.42857142857143,117.28571428571429,209.57142857142858
102,293.2857142857143,112.42857142857143,78.71428571428571,16.0,86.14285714285714,112.42857142857143,180.85714285714286
103,262.7142857142857,102.28571428571429,72.14285714285714,14.285714285714286,74.0,102.28571428571429,160.42857142857142
104,239.0,93.71428571428571,64.42857142857143,13.0,67.85714285714286,93.71428571428571,145.28571428571428
105,231.0,90.42857142857143,62.142857142857146,12.857142857142858,65.57142857142857,90.42857142857143,140.57142857142858
106,221.0,87.42857142857143,59.42857142857143,12.714285714285714,61.42857142857143,87.42857142857143,133.57142857142858
107,175.14285714285714,57.857142857142854,52.42857142857143,12.0,52.857142857142854,57.857142857142854,117.28571428571429
108,167.42857142857142,54.0,49.857142857142854,11.0,52.57142857142857,54.0,113.42857142857143
109,158.85714285714286,49.42857142857143,47.285714285714285,10.428571428571429,51.714285714285715,49.42857142857143,109.42857142857143
110,148.71428571428572,48.714285714285715,42.285714285714285,9.142857142857142,48.57142857142857,48.714285714285715,100.0
111,139.57142857142858,47.857142857142854,40.142857142857146,8.142857142857142,43.42857142857143,47.857142857142854,91.71428571428571
112,133.0,45.42857142857143,38.142857142857146,8.285714285714286,41.142857142857146,45.42857142857143,87.57142857142857
113,135.42857142857142,46.57142857142857,39.142857142857146,8.428571428571429,41.285714285714285,46.57142857142857,88.85714285714286
114,121.85714285714286,41.142857142857146,34.714285714285715,8.285714285714286,37.714285714285715,41.142857142857146,80.71428571428571
115,111.42857142857143,37.42857142857143,31.857142857142858,8.285714285714286,33.857142857142854,37.42857142857143,74.0
116,98.0,32.285714285714285,27.857142857142858,8.0,29.857142857142858,32.285714285714285,65.71428571428571
117,89.71428571428571,29.428571428571427,25.857142857142858,8.142857142857142,26.285714285714285,29.428571428571427,60.285714285714285
118,82.85714285714286,28.571428571428573,23.0,7.714285714285714,23.571428571428573,28.571428571428573,54.285714285714285
119,80.71428571428571,27.857142857142858,22.714285714285715,7.285714285714286,22.857142857142858,27.857142857142858,52.857142857142854
120,75.14285714285714,26.142857142857142,21.285714285714285,6.428571428571429,21.285714285714285,26.142857142857142,49.0
121,70.28571428571429,24.571428571428573,21.571428571428573,4.857142857142857,19.285714285714285,24.571428571428573,45.714285714285715
122,63.857142857142854,22.285714285714285,19.571428571428573,3.857142857142857,18.142857142857142,22.285714285714285,41.57142857142857
123,58.42857142857143,20.285714285714285,17.857142857142858,2.2857142857142856,18.0,20.285714285714285,38.142857142857146
124,54.42857142857143,19.142857142857142,16.857142857142858,2.0,16.428571428571427,19.142857142857142,35.285714285714285
125,50.714285714285715,16.428571428571427,17.0,2.4285714285714284,14.857142857142858,16.428571428571427,34.285714285714285
126,51.0,16.0,16.428571428571427,3.2857142857142856,15.285714285714286,16.0,35.0
127,50.285714285714285,14.571428571428571,16.142857142857142,4.0,15.571428571428571,14.571428571428571,35.714285714285715
128,49.142857142857146,13.0,13.142857142857142,5.571428571428571,17.428571428571427,13.0,36.142857142857146
129,50.142857142857146,14.0,14.142857142857142,6.428571428571429,15.571428571428571,14.0,36.142857142857146
130,49.714285714285715,14.285714285714286,13.428571428571429,7.428571428571429,14.571428571428571,14.285714285714286,35.42857142857143
131,47.0,14.285714285714286,12.428571428571429,6.857142857142857,13.428571428571429,14.285714285714286,32.714285714285715
132,41.857142857142854,13.428571428571429,9.714285714285714,6.285714285714286,12.428571428571429,13.428571428571429,28.428571428571427
133,40.142857142857146,13.0,9.571428571428571,5.428571428571429,12.142857142857142,13.0,27.142857142857142
134,40.0,13.142857142857142,9.571428571428571,4.714285714285714,12.571428571428571,13.142857142857142,26.857142857142858
135,38.0,15.428571428571429,9.142857142857142,3.7142857142857144,9.714285714285714,15.428571428571429,22.571428571428573
136,36.0,15.857142857142858,7.857142857142857,3.0,9.285714285714286,15.857142857142858,20.142857142857142
137,36.285714285714285,17.857142857142858,7.142857142857143,2.2857142857142856,9.0,17.857142857142858,18.428571428571427
138,36.42857142857143,17.571428571428573,7.285714285714286,1.8571428571428572,9.714285714285714,17.571428571428573,18.857142857142858
139,38.0,18.571428571428573,7.857142857142857,1.5714285714285714,10.0,18.571428571428573,19.428571428571427
140,37.0,18.571428571428573,7.428571428571429,1.5714285714285714,9.428571428571429,18.571428571428573,18.428571428571427
141,35.857142857142854,19.0,6.857142857142857,1.5714285714285714,8.428571428571429,19.0,16.857142857142858
142,30.285714285714285,16.0,6.285714285714286,1.1428571428571428,6.857142857142857,16.0,14.285714285714286
143,26.428571428571427,13.285714285714286,5.571428571428571,1.0,6.571428571428571,13.285714285714286,13.142857142857142
144,22.714285714285715,10.142857142857142,5.428571428571429,1.0,6.142857142857143,10.142857142857142,12.571428571428571
145,20.142857142857142,8.571428571428571,5.714285714285714,1.0,4.857142857142857,8.571428571428571,11.571428571428571
146,19.428571428571427,7.428571428571429,5.714285714285714,1.0,5.285714285714286,7.428571428571429,12.0
147,19.142857142857142,7.428571428571429,5.428571428571429,1.0,5.285714285714286,7.428571428571429,11.714285714285714
148,18.714285714285715,7.142857142857143,5.285714285714286,1.0,5.285714285714286,7.142857142857143,11.571428571428571
149,18.857142857142858,7.0,5.571428571428571,0.8571428571428571,5.428571428571429,7.0,11.857142857142858
150,17.857142857142858,7.571428571428571,5.0,0.7142857142857143,4.571428571428571,7.571428571428571,10.285714285714286
151,17.0,7.857142857142857,4.714285714285714,0.5714285714285714,3.857142857142857,7.857142857142857,9.142857142857142
152,17.714285714285715,9.285714285714286,4.142857142857143,0.5714285714285714,3.7142857142857144,9.285714285714286,8.428571428571429
153,16.285714285714285,9.428571428571429,3.857142857142857,0.42857142857142855,2.5714285714285716,9.428571428571429,6.857142857142857
154,16.0,9.0,3.857142857142857,0.42857142857142855,2.7142857142857144,9.0,7.0
155,16.142857142857142,8.571428571428571,4.285714285714286,0.42857142857142855,2.857142857142857,8.571428571428571,7.571428571428571
156,15.0,8.428571428571429,3.5714285714285716,0.42857142857142855,2.5714285714285716,8.428571428571429,6.571428571428571
157,12.714285714285714,7.0,3.4285714285714284,0.2857142857142857,2.0,7.0,5.714285714285714
158,10.285714285714286,5.714285714285714,3.0,0.14285714285714285,1.4285714285714286,5.714285714285714,4.571428571428571
159,8.571428571428571,5.142857142857143,2.4285714285714284,0.14285714285714285,0.8571428571428571,5.142857142857143,3.4285714285714284
160,8.285714285714286,5.0,2.2857142857142856,0.14285714285714285,0.8571428571428571,5.0,3.2857142857142856
161,8.285714285714286,5.0,2.4285714285714284,0.14285714285714285,0.7142857142857143,5.0,3.2857142857142856
162,8.428571428571429,5.142857142857143,2.0,0.14285714285714285,1.1428571428571428,5.142857142857143,3.2857142857142856
163,7.714285714285714,4.857142857142857,1.5714285714285714,0.0,1.2857142857142858,4.857142857142857,2.857142857142857
164,8.285714285714286,5.142857142857143,1.1428571428571428,0.0,2.0,5.142857142857143,3.142857142857143
165,8.571428571428571,5.571428571428571,1.0,0.0,2.0,5.571428571428571,3.0
166,8.714285714285714,4.571428571428571,1.5714285714285714,0.0,2.5714285714285716,4.571428571428571,4.142857142857143
167,9.0,4.571428571428571,1.5714285714285714,0.14285714285714285,2.7142857142857144,4.571428571428571,4.428571428571429
168,9.142857142857142,4.428571428571429,1.4285714285714286,0.14285714285714285,3.142857142857143,4.428571428571429,4.714285714285714
169,8.285714285714286,3.857142857142857,1.5714285714285714,0.14285714285714285,2.7142857142857144,3.857142857142857,4.428571428571429
170,9.714285714285714,4.142857142857143,2.2857142857142856,0.42857142857142855,2.857142857142857,4.142857142857143,5.571428571428571
171,9.428571428571429,4.0,2.5714285714285716,0.5714285714285714,2.2857142857142856,4.0,5.428571428571429
172,10.428571428571429,4.428571428571429,2.857142857142857,0.7142857142857143,2.4285714285714284,4.428571428571429,6.0
173,11.0,5.0,2.2857142857142856,0.7142857142857143,3.0,5.0,6.0
174,11.0,4.857142857142857,2.0,0.7142857142857143,3.4285714285714284,4.857142857142857,6.142857142857143
175,11.142857142857142,4.857142857142857,2.0,0.7142857142857143,3.5714285714285716,4.857142857142857,6.285714285714286
176,11.0,4.857142857142857,1.8571428571428572,0.7142857142857143,3.5714285714285716,4.857142857142857,6.142857142857143
177,10.142857142857142,4.857142857142857,1.4285714285714286,0.42857142857142855,3.4285714285714284,4.857142857142857,5.285714285714286
